index,URL,Topic Score,Labels
268,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65510903_924361774572667_6623157259113762134_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=8c601cad711d4d6f33eebc44d983c783&oe=5E65EB89,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Head restraint Driving Vehicle Auto part Automotive design Car Rearview mirror Automotive mirror Personal luxury car Automotive window part
269,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65680922_351666605507684_2004965590435460373_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=89229e9e20621a6b3d3d72c16cba46ad&oe=5E6D996A,"0.234*""vehicl"" + 0.099*""tourism"" + 0.097*""leisur"" + 0.081*""vacat"" + 0.072*""tree"" + 0.053*""peopl"" + 0.049*""adapt"" + 0.044*""photographi"" + 0.035*""child"" + 0.030*""architectur""",Wadi Adaptation Tourism Travel Geology Landscape Rock Smile Vacation Badlands
270,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/64599492_1300707406747630_4972086248102368554_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=62c0cad11a9531133075b371a41ede52&oe=5E6624D7,"0.515*""photographi"" + 0.143*""room"" + 0.065*""human"" + 0.053*""sit"" + 0.037*""cloud"" + 0.032*""water"" + 0.023*""tree"" + 0.017*""architectur"" + 0.015*""organ"" + 0.014*""light""",Photograph Blackandwhite Snapshot Stock photography Monochrome Photography Room Monochrome photography Still life photography Art
271,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67099891_825840211150159_6819250325118894542_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=4f62386aa563fa584d8df052af931d12&oe=5E8B6AB0,"0.119*""tree"" + 0.119*""adapt"" + 0.099*""natur"" + 0.077*""wildlif"" + 0.073*""mammal"" + 0.045*""light"" + 0.040*""marin"" + 0.035*""snout"" + 0.034*""environ"" + 0.034*""night""",Nature Porcupine Wildlife Tree New World porcupine Leaf Night Woodland Snout Rodent
272,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/69277172_2501957040051489_1949310130879473292_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=2cf71db8285a0d77c93cbdcb626a5645&oe=5E6C8D6A,"0.151*""light"" + 0.135*""cloud"" + 0.105*""natur"" + 0.083*""horizon"" + 0.080*""landscap"" + 0.066*""water"" + 0.065*""ocean"" + 0.047*""rock"" + 0.040*""smile"" + 0.039*""vacat""",Sky Grassland Natural landscape Plain Cloud Field Green Natural environment Horizon Paddy field
273,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71136598_413140026245614_3472940094358165576_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=5c57131c4ab66f9da6f8e0588231b605&oe=5E6A3416,"0.515*""photographi"" + 0.143*""room"" + 0.065*""human"" + 0.053*""sit"" + 0.037*""cloud"" + 0.032*""water"" + 0.023*""tree"" + 0.017*""architectur"" + 0.015*""organ"" + 0.014*""light""",Aerial photography Sky Vehicle Sea Ocean Boat Watercraft Coastal and oceanic landforms Island Sound
274,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74592141_409662506599526_5363142413538180519_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=b40a2fcf67c010b144c51a5fd80adb1d&oe=5E526774,"0.183*""plant"" + 0.158*""tree"" + 0.098*""night"" + 0.070*""rock"" + 0.060*""light"" + 0.054*""blue"" + 0.052*""water"" + 0.048*""green"" + 0.034*""photographi"" + 0.030*""landscap""",Tree Natural environment Line Forest Water Woody plant Sky Winter Plant Reflection
275,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/72780552_158939701876466_5243078781754587035_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=fced20d0e1580ddb5ece38fbce073ec9&oe=5E6B480F,"0.183*""plant"" + 0.158*""tree"" + 0.098*""night"" + 0.070*""rock"" + 0.060*""light"" + 0.054*""blue"" + 0.052*""water"" + 0.048*""green"" + 0.034*""photographi"" + 0.030*""landscap""",Water Green Light Sky Tree Night Photography Sea Landscape Plant
276,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71115774_971880133162382_3568722295844397407_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=a6c3c27800f96b16c45931702fcb51d6&oe=5E6F5B24,"0.182*""mountain"" + 0.149*""landscap"" + 0.133*""natur"" + 0.100*""geolog"" + 0.094*""landform"" + 0.083*""phenomenon"" + 0.035*""atmospher"" + 0.032*""peopl"" + 0.028*""rock"" + 0.025*""cloud""",Mountainous landforms Mountain Rock Wilderness Wadi Hill Geology Ecoregion Landscape Geological phenomenon
277,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65198979_148189232931147_5206503899955074899_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=b13089d5404c73b65a41450b6804bb16&oe=5E866C77,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Food Dish Cuisine Ingredient Turkish coffee Cup Tea Serveware Produce Breakfast
278,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/66772158_539303393272390_5887143939166096058_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=8196b2c275619ae9c6e88dc70a098613&oe=5E672E58,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",People in nature Nature Green Leaf Tree Photography Fun Jungle Road Landscape
279,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65760584_424478901489142_6959177634890242794_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=a729a6ff18fe6ec1258662d0078dffde&oe=5E8839B1,"0.182*""mountain"" + 0.149*""landscap"" + 0.133*""natur"" + 0.100*""geolog"" + 0.094*""landform"" + 0.083*""phenomenon"" + 0.035*""atmospher"" + 0.032*""peopl"" + 0.028*""rock"" + 0.025*""cloud""",Mountainous landforms Mountain Mountain range Nature Sky Massif Glacial landform Alps Ridge Summit
280,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/64669460_1094161237445426_4556293169069596525_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=3e1860595eadb7bcf53c852dba3e5063&oe=5E4F0C81,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Sky People in nature Nature Cloud Happy Grassland Morning Sunlight Meadow Grass
281,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65301624_2245906472391378_2958147827185480156_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=4998cb767b477d855b9f8e52f50c2645&oe=5E6B6237,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Wall Stone wall Sky Landscape Grassland Grass Rural area Land lot Fell Hill
282,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65494992_227269391575573_3898049488296796543_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=98c8b66ace398b2ba633e0f4cca30ce1&oe=5E6B0504,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Reflection Natural landscape Water Nature Grass Natural environment Tree Marsh Fen Wetland
283,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/65212845_697969493963047_3848141794425626247_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=ba271bf825b3345e0f0f0b576d03e2f8&oe=5E8622A1,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Sky Blue Fish Marine biology Cloud Fish Reflection Vehicle
284,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65901099_125088508723343_2566013524656086127_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=6c627174222b6a0e1efa8ff56ea7b265&oe=5E70B029,"0.119*""tree"" + 0.119*""adapt"" + 0.099*""natur"" + 0.077*""wildlif"" + 0.073*""mammal"" + 0.045*""light"" + 0.040*""marin"" + 0.035*""snout"" + 0.034*""environ"" + 0.034*""night""",Water Marine iguana Underwater Organism Iguanidae Marine biology Green sea turtle Adaptation Iguana Reptile
285,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65305726_2751019401576779_2230716331050276522_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=09f69a525cab5be2a7b15fbc31e99cf3&oe=5E668591,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Bird Beak Coraciiformes Wing Wildlife Organism Adaptation Hornbill Piciformes Tail
286,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66059310_348686116028538_2331492642552717964_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=7a786206f036d2e3564ae36ea2220a6b&oe=5E6D0B22,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Soldier Military Army Military organization Infantry Military uniform Military person Tree Military camouflage Marines
287,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65180440_2601370166540387_9014632510004568919_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=33e65b3fe8035dc99665aa75fe215cb3&oe=5E8CF359,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Reflection Sky Water Cloud River Evening Waterway Morning Tree Rural area
288,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62238207_195873951402187_640304014596403696_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=d1360747b52d8a14cc271cb8c7faf143&oe=5E4E36E9,"0.515*""photographi"" + 0.143*""room"" + 0.065*""human"" + 0.053*""sit"" + 0.037*""cloud"" + 0.032*""water"" + 0.023*""tree"" + 0.017*""architectur"" + 0.015*""organ"" + 0.014*""light""",City Town Human settlement Neighbourhood Urban area Building Residential area Cityscape Metropolitan area Photography
289,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65996896_2039595682806751_5414031673317042447_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=07ddec7b4d6f75ac809cfc52c2980f96&oe=5E4EE1E5,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Architecture Building Window Glass Daylighting Room Interior design Ceiling Floor House
290,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65632570_144899909927111_1107247304660018394_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=92af54fb68246296352fd18b8054766e&oe=5E8773D4,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Marine mammal Arctic Ocean Sea Ice Sea ice Arctic ocean Dolphin Cetacea Whale
291,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65464056_2217273011917370_5563599847220817796_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=c2d7ee6d5aba8da5687cb04f9c8f3cc3&oe=5E861D5E,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Heat Geological phenomenon Lava Rock Flame Fire Volcanic rock Lava plain Charcoal Fissure vent
292,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/66177721_438372567020856_4551945483617495749_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=f8f5488d3b90bf90296e8b26a9051254&oe=5E6C17AC,"0.121*""peopl"" + 0.094*""human"" + 0.084*""photographi"" + 0.077*""adapt"" + 0.074*""smile"" + 0.064*""child"" + 0.046*""snout"" + 0.045*""natur"" + 0.043*""mammal"" + 0.034*""vertebr""",People Child Smile Human Eye Adaptation Fun Happy
293,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/66489944_456687921560706_1365101224670246576_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=5de5e708c0e747217c62016cac14db3f&oe=5E8B37CD,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",People Barechested Tribe Male Human Adaptation Child Mud Muscle Soil
294,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65023177_822046088179077_4944979747720515197_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=a9881b6cd4135132e0e491297d1d3a20&oe=5E688C0C,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Pier Sky Landmark Morning Water Evening Sea Tower Sunset Dusk
295,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65277817_140793563777276_4559934336705194258_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=9a291b4ef1d27ceccf1225ed076b72b3&oe=5E5653C3,"0.115*""wildlif"" + 0.099*""atmospher"" + 0.072*""plant"" + 0.070*""phenomenon"" + 0.067*""natur"" + 0.066*""terrestri"" + 0.065*""anim"" + 0.056*""tree"" + 0.040*""organ"" + 0.029*""vertebr""",Mist Atmospheric phenomenon Fog Sky Haze Morning Atmosphere Cloud Wildlife Tree
296,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/65953772_2406323022976763_1774460835730545391_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=5f11b567c95d8d5233df909a40190662&oe=5E4CB839,"0.170*""water"" + 0.132*""tree"" + 0.093*""plant"" + 0.092*""phenomenon"" + 0.065*""geolog"" + 0.058*""mountain"" + 0.048*""natur"" + 0.041*""atmospher"" + 0.041*""photographi"" + 0.041*""landscap""",Atmospheric phenomenon Wall Sky Mist Water Fog Tree Architecture Bridge Thoroughfare
297,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/65449249_778349502567018_3458316387644911220_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=6de0c467b1729fff79d4f3c30d8344cc&oe=5E4E595B,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Tree Nature White Blackandwhite Water Monochrome photography Monochrome Sky Natural landscape Woody plant
298,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65001159_1129763313883393_7110678859220472804_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=9b980c2b31b34c0217aae18188d684b1&oe=5E89C152,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Illustration Art Tradition Costume Carnival Festival
299,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62238206_296652544447111_8580812409965173715_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=1c5c72ead30e32c20487c171c33a58c2&oe=5E81E14E,"0.119*""tree"" + 0.119*""adapt"" + 0.099*""natur"" + 0.077*""wildlif"" + 0.073*""mammal"" + 0.045*""light"" + 0.040*""marin"" + 0.035*""snout"" + 0.034*""environ"" + 0.034*""night""",Water Wildlife Natural landscape Herd Reflection Sky Tree Working animal Adaptation Rain
300,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/64955664_2381110211973134_452516885074819338_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=0e2d4cdaea0fcef701544091cffde0a2&oe=5E65CA20,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Seal Marine biology Harbor seal Marine mammal Fur seal Organism Whiskers Underwater Terrestrial animal Snout
301,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62025511_316130502606206_8742666186145168617_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=843ff11acdac4d291227014064f48674&oe=5E6CE9F9,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Land vehicle Vehicle Car Motor vehicle Classic car Fullsize car Classic Sedan Muscle car Architecture
302,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66330800_433799090797114_2260159597700756377_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=60276a96b6d3b571c0a3907f8f1faee0&oe=5E59776B,"0.163*""mountain"" + 0.135*""atmospher"" + 0.080*""phenomenon"" + 0.079*""natur"" + 0.062*""landform"" + 0.057*""tree"" + 0.051*""cloud"" + 0.050*""grass"" + 0.044*""plant"" + 0.038*""landscap""",Water Sky Atmospheric phenomenon Sea Cloud River Fun Shore Human Ocean
303,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65301626_1063614483829384_4861570801960306761_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=1cc5fe48388be1509cc1b1fa80e4397b&oe=5E7033CB,"0.124*""water"" + 0.121*""ocean"" + 0.117*""area"" + 0.080*""rock"" + 0.076*""marin"" + 0.064*""geolog"" + 0.052*""biolog"" + 0.043*""phenomenon"" + 0.039*""blue"" + 0.038*""human""",Nature Green Sky Grassland Grass Meadow Rural area Landscape Field Tree
304,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/65267568_1804751403003455_1191185789043779291_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=3f87fd7057b3d6cd022d14427c670e75&oe=5E55DE9E,"0.238*""marin"" + 0.161*""organ"" + 0.116*""water"" + 0.109*""biolog"" + 0.089*""mammal"" + 0.080*""photographi"" + 0.033*""blue"" + 0.030*""plant"" + 0.026*""vehicl"" + 0.018*""rock""",Marine mammal Marine biology Cetacea Fin Underwater Humpback whale Whale Water Fish Organism
305,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/64891735_145139346671177_9131823710193861387_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=87a914f82e3d6760ef24e58121d42ecd&oe=5E4FB523,"0.189*""natur"" + 0.167*""water"" + 0.098*""landscap"" + 0.069*""blue"" + 0.053*""cloud"" + 0.050*""mountain"" + 0.038*""atmospher"" + 0.027*""photographi"" + 0.025*""vehicl"" + 0.023*""environ""",Natural landscape Sky Nature Water Reflection Marsh Cloud Natural environment Wetland Morning
306,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/66482177_2580696065297061_3237001546418818203_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=7558692f049c99adaf77178c18711a10&oe=5E883508,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Music Musician Screenshot Performance
307,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/65154295_126704051883728_4672944038411999364_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=12d94ed6fc61c2d2d69d983d92ce798d&oe=5E6F036E,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Giraffe Terrestrial animal Giraffidae Mammal Vertebrate Wildlife Nature reserve Grassland Wilderness Snout
308,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/65864184_747644479000590_1323865961548520698_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=05864032ad84aecf82fb69bb02ff51b0&oe=5E5797C4,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Wave Wind wave Surface water sports Recreation Sea Sky Fun Ocean Surfing Equipment Wind
309,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/64995203_2895986713961038_5081200591421488581_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=858692988d26993ce5a9fa19146abf72&oe=5E4A45CA,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Sand Desert Natural environment Erg Nature Aeolian landform Dune Singing sand Sky Sahara
310,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/66388621_325130581742879_2271799252366007884_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=ae91b38a99effdcfdbe8441d3377b65f&oe=5E517476,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Canal Waterway Body of water Water Water transportation Reflection Channel Mode of transport River Tree
311,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/64891736_2346763302057798_3691118637142525684_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=70b4e23e935ce0a59007ccb320b9ef92&oe=5E4B7545,"0.170*""water"" + 0.132*""tree"" + 0.093*""plant"" + 0.092*""phenomenon"" + 0.065*""geolog"" + 0.058*""mountain"" + 0.048*""natur"" + 0.041*""atmospher"" + 0.041*""photographi"" + 0.041*""landscap""",White Black Nature Photograph Blackandwhite Monochrome photography Water Atmospheric phenomenon Monochrome Tree
312,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/64939169_898893247129142_432726617093063566_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=d99290fad701d04a7738f0719b1a5f59&oe=5E843AB6,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Mammal Bear American black bear Carnivore Terrestrial animal Dog breed Plant Wildlife Canidae Terrier
313,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/64683714_851946168512839_2742746437295931563_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=1daa027e3e64dcb7d670c105b2394e08&oe=5E55FB6E,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Horse Mammal Pasture Mare Mane Rural area Wildlife Ranch Mustang horse Sky
314,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/64754267_2322481287867889_8385432038659654673_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=e50d757b55cbcf630096d3322e5bf2f8&oe=5E831E2D,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Wildlife Terrestrial animal Jungle Organism Tree Adaptation Grass Night Plant Forest
